3,C:\Program Files\Android\Android Studio\lib\slf4j-api-1.7.25.jar
3,C:\Program Files\Android\Android Studio\lib\snakeyaml-1.26.jar
3,C:\Program Files\Android\Android Studio\lib\snakeyaml-engine-2.1.jar
3,C:\Program Files\Android\Android Studio\lib\spellchecker.jar
3,C:\Program Files\Android\Android Studio\lib\stax-api-1.0.1.jar
3,C:\Program Files\Android\Android Studio\lib\stax-ex-1.8.jar
3,C:\Program Files\Android\Android Studio\lib\streamex-0.7.2.jar
3,C:\Program Files\Android\Android Studio\lib\tests_bootstrap.jar
3,C:\Program Files\Android\Android Studio\lib\testFramework-java.jar
3,C:\Program Files\Android\Android Studio\lib\testFramework.core.jar
3,C:\Program Files\Android\Android Studio\lib\testFramework.jar
3,C:\Program Files\Android\Android Studio\lib\swingx-core-1.6.2-2.jar
3,C:\Program Files\Android\Android Studio\lib\uast-tests.jar
3,C:\Program Files\Android\Android Studio\lib\util.jar
